AGENCIA,CONTA,BANCO,TITULAR,OPERACAO,DATAHORA,VALOR
3320,0007,SANTANDER,BRUNO,TRANSFERENCIA,2022-02-08T00:27:56,837.51
1044,0004,SANTANDER,MARIA,DEPOSITO,2022-01-07T13:53:46,4877.72
9999,0001,SANTANDER,PAULA,SAQUE,2022-01-13T07:40:17,2272.26
3320,0002,SANTANDER,BIA,DEPOSITO,2022-01-16T00:26:23,3311.36
2220,0002,SANTANDER,ANA,TRANSFERENCIA,2022-01-24T01:54:25,1532.45
3320,0007,SANTANDER,JULIA,TRANSFERENCIA,2022-02-26T13:37:00,3857.02
9999,0007,SANTANDER,CARLOS,TRANSFERENCIA,2022-02-01T10:31:11,1756.39
1520,0001,SANTANDER,BIA,SAQUE,2022-01-23T07:14:31,4700.79
1044,0004,SANTANDER,RAFAEL,TRANSFERENCIA,2022-02-03T19:55:08,2278.24
3320,0002,SANTANDER,CARLOS,DEPOSITO,2022-01-21T22:15:41,3238.55
9999,0001,SANTANDER,BRUNO,SAQUE,2022-02-28T05:47:54,134.70
1044,0007,SANTANDER,ANA,SAQUE,2022-01-02T19:13:35,3491.30
3320,0007,SANTANDER,MARIA,DEPOSITO,2022-02-26T19:35:00,3007.66
1520,0004,SANTANDER,MARIA,DEPOSITO,2022-02-15T10:33:24,2831.94
3320,0001,SANTANDER,FELIPE,DEPOSITO,2022-02-27T20:18:39,3903.96
9999,0001,SANTANDER,CARLOS,DEPOSITO,2022-01-26T13:26:17,4610.77
1520,0001,SANTANDER,RAFAEL,TRANSFERENCIA,2022-01-12T17:55:35,2366.56
3320,0004,SANTANDER,ANA,TRANSFERENCIA,2022-01-30T05:02:05,2680.63
2220,0004,SANTANDER,BIA,DEPOSITO,2022-01-05T04:01:34,4208.50
9999,0002,SANTANDER,BRUNO,SAQUE,2022-02-23T15:42:52,4556.67
9999,0007,SANTANDER,ANA,TRANSFERENCIA,2022-02-22T10:26:42,4201.62
2220,0002,SANTANDER,JOAO,SAQUE,2022-02-24T02:56:49,3189.04
1520,0004,SANTANDER,PAULA,SAQUE,2022-01-08T19:11:26,2849.66
2220,0004,SANTANDER,JULIA,TRANSFERENCIA,2022-02-01T05:50:56,2232.37
3320,0002,SANTANDER,ANA,DEPOSITO,2022-02-06T06:34:38,4366.34
2220,0001,SANTANDER,RAFAEL,DEPOSITO,2022-02-11T04:48:04,4089.94
1520,0001,SANTANDER,MARIA,DEPOSITO,2022-02-24T13:50:54,556.99
3320,0007,SANTANDER,FELIPE,DEPOSITO,2022-01-19T04:17:02,1467.69
1044,0007,SANTANDER,JOAO,SAQUE,2022-01-14T03:33:02,4865.49
1044,0001,SANTANDER,BIA,TRANSFERENCIA,2022-01-04T20:42:31,1966.34
2220,0002,SANTANDER,CARLOS,TRANSFERENCIA,2022-01-27T03:32:58,3905.73
1520,0004,SANTANDER,PAULA,TRANSFERENCIA,2022-02-17T01:10:43,4487.80
1044,0007,SANTANDER,PAULA,DEPOSITO,2022-02-14T11:24:01,1932.31
1520,0002,SANTANDER,ANA,DEPOSITO,2022-01-13T19:39:17,3347.15
9999,0001,SANTANDER,BIA,SAQUE,2022-01-06T12:19:19,185.73
2220,0002,SANTANDER,CARLOS,TRANSFERENCIA,2022-02-14T16:21:08,1537.67
1520,0001,SANTANDER,CARLOS,SAQUE,2022-01-05T10:09:45,3390.11
3320,0002,SANTANDER,JOAO,DEPOSITO,2022-02-24T17:26:57,2384.19
1044,0007,SANTANDER,JULIA,SAQUE,2022-02-12T00:18:50,4963.29
3320,0007,SANTANDER,BRUNO,DEPOSITO,2022-02-13T15:00:05,1800.24
1044,0004,SANTANDER,FELIPE,DEPOSITO,2022-02-19T09:52:36,2068.69
1044,0007,SANTANDER,RAFAEL,DEPOSITO,2022-01-03T09:01:09,3623.86
2220,0007,SANTANDER,CARLOS,TRANSFERENCIA,2022-02-16T07:22:54,2626.19
2220,0004,SANTANDER,RAFAEL,DEPOSITO,2022-01-11T19:58:09,1121.60
1520,0001,SANTANDER,FELIPE,DEPOSITO,2022-02-04T05:02:11,1306.71
1044,0004,SANTANDER,JULIA,SAQUE,2022-01-28T17:45:44,2224.17
9999,0004,SANTANDER,FELIPE,TRANSFERENCIA,2022-01-26T18:40:19,3177.54
9999,0004,SANTANDER,CARLOS,DEPOSITO,2022-01-01T14:06:16,1433.94
1520,0004,SANTANDER,ANA,SAQUE,2022-02-01T22:29:14,3332.13
2220,0002,SANTANDER,JULIA,DEPOSITO,2022-01-04T22:04:24,2137.57
1044,0001,SANTANDER,MARIA,TRANSFERENCIA,2022-01-11T03:22:53,2953.10
1520,0002,SANTANDER,RAFAEL,TRANSFERENCIA,2022-02-12T19:18:41,4277.67
1044,0004,SANTANDER,ANA,TRANSFERENCIA,2022-01-28T03:04:12,818.50
9999,0001,SANTANDER,JULIA,SAQUE,2022-01-15T17:37:35,1444.77
9999,0007,SANTANDER,PAULA,TRANSFERENCIA,2022-01-09T11:00:28,405.82
1520,0001,SANTANDER,BRUNO,DEPOSITO,2022-02-14T17:42:13,1473.27
3320,0007,SANTANDER,JOAO,DEPOSITO,2022-02-22T23:06:58,3118.98
1520,0004,SANTANDER,BIA,SAQUE,2022-02-12T13:45:14,497.71
1044,0002,SANTANDER,BRUNO,TRANSFERENCIA,2022-01-27T08:11:03,2352.17
9999,0002,SANTANDER,CARLOS,DEPOSITO,2022-02-07T21:46:51,3486.52
9999,0002,SANTANDER,RAFAEL,DEPOSITO,2022-01-08T21:53:55,1955.42
1520,0007,SANTANDER,PAULA,DEPOSITO,2022-01-30T19:39:33,4837.94
1044,0001,SANTANDER,RAFAEL,DEPOSITO,2022-01-19T08:31:21,407.39
9999,0007,SANTANDER,ANA,SAQUE,2022-01-07T12:55:22,4526.03
2220,0001,SANTANDER,JOAO,DEPOSITO,2022-01-19T19:23:24,3316.60
3320,0007,SANTANDER,JOAO,DEPOSITO,2022-01-31T22:17:14,3484.87
2220,0004,SANTANDER,JOAO,SAQUE,2022-02-21T14:32:30,3762.75
1044,0004,SANTANDER,BIA,DEPOSITO,2022-02-22T05:03:13,3812.83
2220,0007,SANTANDER,BIA,DEPOSITO,2022-02-06T08:15:05,2826.83
1520,0002,SANTANDER,BRUNO,TRANSFERENCIA,2022-01-09T18:48:16,1136.52
2220,0002,SANTANDER,PAULA,SAQUE,2022-01-11T14:26:39,3906.68
3320,0004,SANTANDER,BIA,DEPOSITO,2022-01-11T14:15:07,856.08
3320,0004,SANTANDER,ANA,TRANSFERENCIA,2022-01-17T17:47:11,1009.90
1044,0001,SANTANDER,FELIPE,DEPOSITO,2022-02-03T17:48:03,1596.95
2220,0001,SANTANDER,MARIA,DEPOSITO,2022-01-18T09:25:29,4054.99
2220,0004,SANTANDER,JULIA,DEPOSITO,2022-01-10T23:16:16,4552.09
1044,0002,SANTANDER,RAFAEL,DEPOSITO,2022-01-20T12:44:27,669.85
1520,0002,SANTANDER,JULIA,SAQUE,2022-02-15T02:45:50,1282.92
1520,0002,SANTANDER,RAFAEL,TRANSFERENCIA,2022-01-08T05:03:18,223.31
2220,0001,SANTANDER,PAULA,DEPOSITO,2022-01-23T13:34:07,4152.25
1044,0002,SANTANDER,JULIA,DEPOSITO,2022-02-10T07:17:48,11.30
2220,0002,SANTANDER,JULIA,TRANSFERENCIA,2022-02-05T14:20:01,1991.00
1520,0007,SANTANDER,FELIPE,TRANSFERENCIA,2022-02-23T03:15:40,3320.18
2220,0001,SANTANDER,FELIPE,DEPOSITO,2022-01-15T15:16:02,474.09
1520,0004,SANTANDER,JULIA,DEPOSITO,2022-01-10T06:06:36,2374.76
3320,0007,SANTANDER,RAFAEL,DEPOSITO,2022-01-05T05:29:41,1316.93
1044,0004,SANTANDER,FELIPE,DEPOSITO,2022-01-05T23:31:04,3167.87
3320,0002,SANTANDER,ANA,DEPOSITO,2022-02-15T16:32:14,769.67
3320,0004,SANTANDER,JOAO,DEPOSITO,2022-02-04T23:18:47,4014.03
3320,0001,SANTANDER,BRUNO,SAQUE,2022-01-12T06:07:22,4967.07
9999,0001,SANTANDER,JOAO,DEPOSITO,2022-02-05T11:50:30,3280.46
9999,0002,SANTANDER,PAULA,DEPOSITO,2022-01-17T00:46:54,982.41
1520,0007,SANTANDER,JOAO,DEPOSITO,2022-02-10T15:56:40,2812.48
3320,0002,SANTANDER,ANA,DEPOSITO,2022-02-04T17:31:28,2009.82
9999,0004,SANTANDER,BIA,TRANSFERENCIA,2022-01-07T03:30:53,2629.55
3320,0004,SANTANDER,JULIA,TRANSFERENCIA,2022-02-24T17:49:07,3889.78
1044,0007,SANTANDER,BIA,TRANSFERENCIA,2022-01-05T02:39:59,219.93
1044,0004,SANTANDER,PAULA,TRANSFERENCIA,2022-01-21T05:50:30,4128.25
3320,0001,SANTANDER,PAULA,TRANSFERENCIA,2022-01-13T05:04:25,2030.87
2220,0001,SANTANDER,BIA,TRANSFERENCIA,2022-01-29T01:16:47,51.19
1044,0007,SANTANDER,ANA,SAQUE,2022-01-10T23:03:06,2275.45
1044,0001,SANTANDER,ANA,DEPOSITO,2022-02-08T00:40:36,1735.70
1044,0001,SANTANDER,BRUNO,DEPOSITO,2022-02-21T22:25:28,4666.63
9999,0007,SANTANDER,FELIPE,SAQUE,2022-01-20T14:35:26,847.03
3320,0001,SANTANDER,CARLOS,SAQUE,2022-01-02T18:16:35,307.23
3320,0001,SANTANDER,BIA,SAQUE,2022-01-04T14:37:55,4133.25
9999,0007,SANTANDER,MARIA,TRANSFERENCIA,2022-01-24T21:48:07,1909.63
3320,0004,SANTANDER,BIA,SAQUE,2022-01-09T19:50:14,4225.81
3320,0001,SANTANDER,FELIPE,TRANSFERENCIA,2022-02-08T15:09:50,544.94
3320,0002,SANTANDER,FELIPE,TRANSFERENCIA,2022-02-09T22:03:59,3396.95
1520,0004,SANTANDER,JOAO,TRANSFERENCIA,2022-01-13T18:39:13,3180.44
1044,0004,SANTANDER,FELIPE,SAQUE,2022-01-26T08:45:05,3691.48
3320,0002,SANTANDER,CARLOS,SAQUE,2022-01-03T04:06:03,744.17
3320,0001,SANTANDER,JOAO,SAQUE,2022-01-10T08:52:59,954.22
2220,0002,SANTANDER,RAFAEL,TRANSFERENCIA,2022-01-16T15:25:36,1324.52
3320,0004,SANTANDER,JOAO,TRANSFERENCIA,2022-02-26T21:35:57,4181.04
9999,0001,SANTANDER,JULIA,DEPOSITO,2022-01-23T08:31:45,3794.90
9999,0004,SANTANDER,BRUNO,SAQUE,2022-02-17T01:25:07,4987.11
3320,0004,SANTANDER,RAFAEL,DEPOSITO,2022-02-09T14:28:22,3676.53
2220,0004,SANTANDER,JOAO,TRANSFERENCIA,2022-02-27T20:58:11,4341.13
2220,0004,SANTANDER,JULIA,DEPOSITO,2022-01-07T17:02:56,4525.62
1520,0002,SANTANDER,JOAO,TRANSFERENCIA,2022-02-15T03:22:46,199.68
1520,0007,SANTANDER,JULIA,SAQUE,2022-02-06T13:48:57,274.69
2220,0002,SANTANDER,MARIA,TRANSFERENCIA,2022-02-02T11:06:45,2115.94
3320,0007,SANTANDER,MARIA,DEPOSITO,2022-01-20T04:55:24,2147.18
9999,0002,SANTANDER,CARLOS,DEPOSITO,2022-02-28T01:56:53,3342.89
9999,0007,SANTANDER,PAULA,DEPOSITO,2022-01-19T23:30:25,2719.91
3320,0004,SANTANDER,JULIA,TRANSFERENCIA,2022-01-16T03:58:18,321.08
2220,0002,SANTANDER,BIA,SAQUE,2022-01-17T02:14:04,931.18
3320,0002,SANTANDER,JULIA,TRANSFERENCIA,2022-01-09T00:44:19,985.05
1044,0002,SANTANDER,FELIPE,SAQUE,2022-02-02T19:15:02,3007.34
1520,0007,SANTANDER,FELIPE,DEPOSITO,2022-01-03T15:51:42,3857.28
1044,0001,SANTANDER,MARIA,DEPOSITO,2022-01-30T01:24:22,372.98
1044,0004,SANTANDER,FELIPE,SAQUE,2022-02-27T07:24:44,4936.75
1044,0004,SANTANDER,BRUNO,DEPOSITO,2022-01-03T13:14:35,2612.49
9999,0002,SANTANDER,BIA,TRANSFERENCIA,2022-01-23T00:14:10,4525.37
1044,0001,SANTANDER,CARLOS,DEPOSITO,2022-01-16T04:07:52,3470.99
9999,0002,SANTANDER,JULIA,TRANSFERENCIA,2022-02-14T13:44:07,1392.39
1044,0002,SANTANDER,ANA,TRANSFERENCIA,2022-01-23T17:56:05,1036.91
9999,0007,SANTANDER,RAFAEL,TRANSFERENCIA,2022-02-26T13:20:52,1826.69
9999,0001,SANTANDER,BIA,SAQUE,2022-02-03T01:03:44,1212.30
1520,0004,SANTANDER,ANA,TRANSFERENCIA,2022-02-16T19:38:59,1807.68
1044,0001,SANTANDER,RAFAEL,TRANSFERENCIA,2022-01-18T23:28:00,1727.47
2220,0002,SANTANDER,JULIA,SAQUE,2022-01-19T13:16:05,71.03
2220,0001,SANTANDER,RAFAEL,DEPOSITO,2022-01-07T19:12:07,2788.21
9999,0004,SANTANDER,RAFAEL,DEPOSITO,2022-02-08T05:39:25,3406.68
1044,0007,SANTANDER,ANA,SAQUE,2022-01-10T12:17:46,1345.12
3320,0004,SANTANDER,BRUNO,DEPOSITO,2022-01-05T00:19:43,2780.44
2220,0002,SANTANDER,FELIPE,DEPOSITO,2022-01-01T01:34:28,3731.65
1044,0002,SANTANDER,ANA,TRANSFERENCIA,2022-01-26T15:35:16,4461.66
1520,0001,SANTANDER,JOAO,DEPOSITO,2022-02-04T11:24:42,3694.58
3320,0004,SANTANDER,MARIA,SAQUE,2022-02-11T01:14:37,3298.91
2220,0007,SANTANDER,RAFAEL,SAQUE,2022-02-25T07:16:27,4137.19
1520,0004,SANTANDER,BIA,DEPOSITO,2022-01-30T08:13:01,2419.88
3320,0002,SANTANDER,BRUNO,DEPOSITO,2022-01-17T13:21:10,4207.00
1044,0002,SANTANDER,FELIPE,SAQUE,2022-02-11T18:22:53,1601.52
3320,0002,SANTANDER,BRUNO,TRANSFERENCIA,2022-01-07T12:28:35,1475.36
3320,0004,SANTANDER,JOAO,TRANSFERENCIA,2022-01-21T04:06:00,2392.80
1044,0002,SANTANDER,CARLOS,SAQUE,2022-01-12T15:04:02,216.01
1520,0004,SANTANDER,BRUNO,TRANSFERENCIA,2022-01-25T00:37:11,3253.08
1520,0004,SANTANDER,JULIA,TRANSFERENCIA,2022-01-08T13:49:21,3737.45
3320,0002,SANTANDER,ANA,SAQUE,2022-02-09T00:22:55,1378.90
2220,0004,SANTANDER,PAULA,TRANSFERENCIA,2022-02-15T00:07:55,309.63
2220,0007,SANTANDER,CARLOS,DEPOSITO,2022-01-16T20:34:35,2531.81
3320,0001,SANTANDER,PAULA,TRANSFERENCIA,2022-01-03T21:41:54,2301.55
1520,0001,SANTANDER,MARIA,TRANSFERENCIA,2022-01-04T13:25:43,546.57
1044,0004,SANTANDER,RAFAEL,SAQUE,2022-02-06T02:38:06,1959.25
1044,0002,SANTANDER,MARIA,SAQUE,2022-02-19T10:40:42,2412.35
9999,0001,SANTANDER,JOAO,DEPOSITO,2022-01-25T20:56:08,2921.28
1520,0001,SANTANDER,PAULA,SAQUE,2022-01-19T16:11:25,3438.88
1044,0002,SANTANDER,JOAO,DEPOSITO,2022-02-25T04:33:41,3005.15
1520,0007,SANTANDER,CARLOS,SAQUE,2022-01-26T17:15:43,428.91
1520,0001,SANTANDER,PAULA,SAQUE,2022-01-27T15:37:29,3425.60
3320,0001,SANTANDER,JOAO,DEPOSITO,2022-02-05T23:15:14,3929.44
3320,0001,SANTANDER,ANA,TRANSFERENCIA,2022-02-20T16:47:58,2568.31
9999,0004,SANTANDER,JOAO,DEPOSITO,2022-02-10T07:37:01,78.08
2220,0007,SANTANDER,ANA,TRANSFERENCIA,2022-01-12T05:44:45,1337.10
1044,0002,SANTANDER,ANA,SAQUE,2022-02-02T05:55:19,2016.29
9999,0004,SANTANDER,MARIA,DEPOSITO,2022-01-13T18:37:37,4656.73
2220,0001,SANTANDER,FELIPE,SAQUE,2022-02-03T06:41:30,3892.41
9999,0007,SANTANDER,MARIA,SAQUE,2022-02-02T12:29:57,611.70
1520,0007,SANTANDER,FELIPE,TRANSFERENCIA,2022-02-15T17:14:09,4230.50
1044,0002,SANTANDER,ANA,TRANSFERENCIA,2022-01-19T17:16:31,1316.96
1520,0007,SANTANDER,MARIA,TRANSFERENCIA,2022-02-10T23:00:31,4817.46
1520,0004,SANTANDER,PAULA,SAQUE,2022-01-31T20:03:16,1739.47
1520,0001,SANTANDER,PAULA,SAQUE,2022-02-18T11:21:59,4483.55
3320,0002,SANTANDER,JOAO,DEPOSITO,2022-01-15T01:56:52,1610.22
1520,0004,SANTANDER,ANA,TRANSFERENCIA,2022-01-18T03:58:19,1503.90
1520,0007,SANTANDER,JOAO,TRANSFERENCIA,2022-02-11T14:30:34,3371.59
3320,0004,SANTANDER,JULIA,SAQUE,2022-02-09T13:33:57,195.84
1520,0002,SANTANDER,MARIA,TRANSFERENCIA,2022-01-10T13:15:32,4719.65
1044,0001,SANTANDER,JOAO,TRANSFERENCIA,2022-02-19T00:53:44,572.20
9999,0007,SANTANDER,MARIA,TRANSFERENCIA,2022-01-14T04:14:39,3309.17
3320,0007,SANTANDER,CARLOS,TRANSFERENCIA,2022-01-08T11:07:46,1677.82
9999,0004,SANTANDER,BIA,SAQUE,2022-02-04T13:24:17,1324.18
3320,0004,SANTANDER,ANA,SAQUE,2022-01-15T10:22:39,2026.47
1044,0002,SANTANDER,PAULA,SAQUE,2022-02-21T16:55:22,4684.29
2220,0007,SANTANDER,BRUNO,DEPOSITO,2022-02-23T06:34:29,313.70
1520,0001,SANTANDER,ANA,SAQUE,2022-01-17T14:35:57,2828.07
3320,0007,SANTANDER,FELIPE,DEPOSITO,2022-01-19T08:27:42,97.13
2220,0007,SANTANDER,PAULA,DEPOSITO,2022-02-20T03:53:34,1168.66
2220,0007,SANTANDER,PAULA,TRANSFERENCIA,2022-01-07T11:18:14,58.85
1520,0002,SANTANDER,CARLOS,SAQUE,2022-02-18T20:48:49,3048.79
3320,0004,SANTANDER,MARIA,TRANSFERENCIA,2022-01-22T06:15:53,955.79
1520,0004,SANTANDER,PAULA,TRANSFERENCIA,2022-01-18T07:44:11,274.76
3320,0002,SANTANDER,BRUNO,DEPOSITO,2022-01-09T03:29:36,4143.32
2220,0002,SANTANDER,JOAO,SAQUE,2022-02-13T07:45:36,4131.50
3320,0004,SANTANDER,MARIA,TRANSFERENCIA,2022-01-14T15:12:40,1907.40
2220,0001,SANTANDER,RAFAEL,DEPOSITO,2022-02-26T22:28:39,2116.93
1520,0001,SANTANDER,JOAO,TRANSFERENCIA,2022-01-27T07:10:09,9.23
3320,0001,SANTANDER,BIA,SAQUE,2022-02-16T08:44:29,1956.01
2220,0002,SANTANDER,BRUNO,SAQUE,2022-02-21T07:48:05,2087.68
3320,0002,SANTANDER,BIA,TRANSFERENCIA,2022-02-03T15:15:17,221.17
2220,0007,SANTANDER,PAULA,DEPOSITO,2022-01-01T20:00:35,3960.43
1044,0004,SANTANDER,JOAO,TRANSFERENCIA,2022-01-03T13:46:14,3243.38
1044,0001,SANTANDER,BIA,SAQUE,2022-02-23T05:51:42,1091.35
2220,0002,SANTANDER,ANA,SAQUE,2022-02-27T08:03:26,3808.40
1520,0004,SANTANDER,ANA,DEPOSITO,2022-01-29T15:23:11,1558.84
1520,0004,SANTANDER,MARIA,SAQUE,2022-01-26T08:45:17,1056.70
1520,0007,SANTANDER,JOAO,DEPOSITO,2022-01-02T05:56:46,3496.13
9999,0001,SANTANDER,PAULA,DEPOSITO,2022-01-09T22:52:12,2906.72
9999,0001,SANTANDER,CARLOS,TRANSFERENCIA,2022-02-22T02:22:07,1053.26
2220,0004,SANTANDER,BIA,SAQUE,2022-01-24T00:16:25,670.53
1520,0007,SANTANDER,PAULA,DEPOSITO,2022-02-24T17:01:49,4167.79
1520,0001,SANTANDER,PAULA,DEPOSITO,2022-02-12T14:40:44,1664.87
1520,0001,SANTANDER,CARLOS,SAQUE,2022-02-17T22:25:11,1695.61
3320,0001,SANTANDER,ANA,DEPOSITO,2022-02-04T09:50:55,3223.48
3320,0002,SANTANDER,BIA,DEPOSITO,2022-01-06T02:11:15,3581.22
3320,0007,SANTANDER,JOAO,SAQUE,2022-02-26T15:02:25,295.38
2220,0007,SANTANDER,CARLOS,TRANSFERENCIA,2022-02-11T16:27:05,2211.08
1044,0007,SANTANDER,PAULA,DEPOSITO,2022-01-20T17:54:21,3860.34
1044,0001,SANTANDER,ANA,SAQUE,2022-01-26T02:50:26,3307.30
2220,0004,SANTANDER,JULIA,TRANSFERENCIA,2022-01-14T06:22:12,2482.85
9999,0001,SANTANDER,FELIPE,SAQUE,2022-02-14T11:40:08,2728.91
1520,0002,SANTANDER,PAULA,TRANSFERENCIA,2022-01-09T15:22:45,4281.38
1520,0001,SANTANDER,JULIA,TRANSFERENCIA,2022-01-14T21:55:44,4011.21
1520,0002,SANTANDER,JULIA,DEPOSITO,2022-01-10T09:38:47,4063.90
2220,0001,SANTANDER,BIA,TRANSFERENCIA,2022-01-03T09:17:36,2884.44
1044,0007,SANTANDER,RAFAEL,TRANSFERENCIA,2022-02-04T07:49:27,569.74
2220,0007,SANTANDER,MARIA,TRANSFERENCIA,2022-01-02T19:03:10,2493.91
2220,0004,SANTANDER,CARLOS,DEPOSITO,2022-02-28T04:17:31,240.83
3320,0004,SANTANDER,BRUNO,TRANSFERENCIA,2022-01-08T06:30:41,2171.42
3320,0002,SANTANDER,FELIPE,DEPOSITO,2022-02-13T02:23:11,662.04
1520,0001,SANTANDER,ANA,DEPOSITO,2022-01-04T15:37:17,847.70
2220,0001,SANTANDER,FELIPE,TRANSFERENCIA,2022-01-30T08:20:58,4257.28
2220,0004,SANTANDER,ANA,TRANSFERENCIA,2022-01-14T19:09:04,4514.29
9999,0004,SANTANDER,BRUNO,TRANSFERENCIA,2022-02-19T05:43:40,4041.70
1044,0002,SANTANDER,JULIA,TRANSFERENCIA,2022-02-26T19:07:38,2249.49
1044,0004,SANTANDER,JULIA,TRANSFERENCIA,2022-01-07T03:42:41,2661.68
3320,0002,SANTANDER,RAFAEL,DEPOSITO,2022-02-24T00:38:29,2205.03
1520,0004,SANTANDER,CARLOS,DEPOSITO,2022-01-22T17:37:33,3659.86
3320,0007,SANTANDER,JULIA,DEPOSITO,2022-01-04T14:12:21,3102.78
1520,0004,SANTANDER,PAULA,DEPOSITO,2022-01-22T14:59:07,3889.79
2220,0004,SANTANDER,PAULA,DEPOSITO,2022-01-21T23:29:18,524.33
3320,0004,SANTANDER,FELIPE,TRANSFERENCIA,2022-02-25T13:50:56,81.17
3320,0004,SANTANDER,BIA,SAQUE,2022-02-17T07:15:46,2686.56
1044,0002,SANTANDER,JULIA,DEPOSITO,2022-02-08T18:53:24,3622.50
1520,0004,SANTANDER,MARIA,SAQUE,2022-01-11T19:29:29,3777.71
2220,0007,SANTANDER,BRUNO,TRANSFERENCIA,2022-01-01T10:33:14,4103.21
9999,0007,SANTANDER,JOAO,SAQUE,2022-01-02T21:58:41,1891.09
2220,0004,SANTANDER,RAFAEL,TRANSFERENCIA,2022-02-13T06:44:27,2510.68
3320,0004,SANTANDER,FELIPE,TRANSFERENCIA,2022-02-05T21:02:35,4237.81
1044,0002,SANTANDER,BIA,SAQUE,2022-02-24T01:25:09,4090.11
1044,0001,SANTANDER,CARLOS,TRANSFERENCIA,2022-01-29T14:25:15,3130.41
1520,0002,SANTANDER,BIA,TRANSFERENCIA,2022-02-08T18:40:24,969.00
3320,0004,SANTANDER,BRUNO,DEPOSITO,2022-02-28T12:19:49,3777.70
9999,0001,SANTANDER,CARLOS,DEPOSITO,2022-02-28T22:47:03,2655.76
1520,0002,SANTANDER,BIA,TRANSFERENCIA,2022-02-09T06:22:57,3968.49
3320,0002,SANTANDER,RAFAEL,TRANSFERENCIA,2022-01-22T15:28:19,4329.07
1044,0002,SANTANDER,JOAO,DEPOSITO,2022-01-02T14:48:27,2332.01
9999,0001,SANTANDER,BIA,SAQUE,2022-01-29T07:12:52,3527.62
2220,0007,SANTANDER,JOAO,SAQUE,2022-02-04T20:19:44,311.51
3320,0002,SANTANDER,CARLOS,DEPOSITO,2022-01-07T20:08:08,897.56
9999,0002,SANTANDER,BIA,TRANSFERENCIA,2022-01-25T09:58:06,1735.97
1520,0002,SANTANDER,JULIA,DEPOSITO,2022-02-24T09:03:10,2604.86
1044,0007,SANTANDER,CARLOS,SAQUE,2022-02-03T23:41:40,119.15
1044,0002,SANTANDER,RAFAEL,SAQUE,2022-01-05T10:46:37,4104.08
9999,0004,SANTANDER,JOAO,TRANSFERENCIA,2022-01-06T09:19:48,2216.97
2220,0007,SANTANDER,PAULA,DEPOSITO,2022-02-02T10:23:24,3.93
1044,0002,SANTANDER,ANA,DEPOSITO,2022-02-07T06:17:32,3565.19
3320,0007,SANTANDER,PAULA,SAQUE,2022-01-22T02:17:30,4987.17
1520,0004,SANTANDER,FELIPE,DEPOSITO,2022-02-15T19:17:13,1404.92
1044,0001,SANTANDER,BRUNO,TRANSFERENCIA,2022-01-22T17:42:42,750.01
1044,0007,SANTANDER,BRUNO,TRANSFERENCIA,2022-01-07T06:02:23,3206.68
9999,0002,SANTANDER,CARLOS,TRANSFERENCIA,2022-01-24T12:04:49,2083.46
9999,0004,SANTANDER,MARIA,DEPOSITO,2022-02-21T05:09:03,810.65
2220,0004,SANTANDER,PAULA,DEPOSITO,2022-01-20T16:56:42,301.81
2220,0001,SANTANDER,CARLOS,DEPOSITO,2022-01-03T20:41:58,401.05
1044,0001,SANTANDER,BIA,DEPOSITO,2022-01-30T18:22:09,129.23
1520,0001,SANTANDER,BIA,SAQUE,2022-02-01T18:54:22,2062.18
9999,0002,SANTANDER,ANA,TRANSFERENCIA,2022-02-11T10:06:45,4145.09
2220,0002,SANTANDER,RAFAEL,DEPOSITO,2022-02-16T08:50:22,2393.23
1044,0004,SANTANDER,JOAO,SAQUE,2022-01-22T18:54:59,1489.01
2220,0001,SANTANDER,CARLOS,DEPOSITO,2022-01-12T02:45:24,4429.85
2220,0004,SANTANDER,JOAO,SAQUE,2022-02-21T14:57:23,3237.81
3320,0007,SANTANDER,ANA,TRANSFERENCIA,2022-02-11T21:33:47,4820.59
3320,0002,SANTANDER,BRUNO,DEPOSITO,2022-02-05T03:23:35,1943.08
2220,0004,SANTANDER,CARLOS,DEPOSITO,2022-01-26T02:15:01,70.37
1044,0002,SANTANDER,BIA,DEPOSITO,2022-02-05T01:46:14,3101.25
1044,0002,SANTANDER,BRUNO,TRANSFERENCIA,2022-01-29T23:19:09,3142.27
3320,0002,SANTANDER,JOAO,TRANSFERENCIA,2022-01-26T10:30:46,2190.73
1044,0004,SANTANDER,CARLOS,DEPOSITO,2022-02-08T14:45:13,1790.90
3320,0001,SANTANDER,MARIA,TRANSFERENCIA,2022-02-15T11:41:29,1926.07
9999,0002,SANTANDER,PAULA,SAQUE,2022-01-27T11:06:35,4288.27
9999,0004,SANTANDER,FELIPE,TRANSFERENCIA,2022-02-13T18:18:33,314.83
1044,0002,SANTANDER,CARLOS,TRANSFERENCIA,2022-01-26T21:01:17,1124.33
3320,0007,SANTANDER,JULIA,TRANSFERENCIA,2022-01-31T20:48:26,1554.35
3320,0004,SANTANDER,JOAO,SAQUE,2022-01-26T04:45:21,4100.83
9999,0001,SANTANDER,CARLOS,TRANSFERENCIA,2022-02-11T04:43:01,2578.29
2220,0001,SANTANDER,RAFAEL,TRANSFERENCIA,2022-02-13T19:47:23,2003.44
1044,0002,SANTANDER,PAULA,SAQUE,2022-01-30T20:09:33,2196.54
2220,0001,SANTANDER,MARIA,DEPOSITO,2022-02-13T05:55:45,2749.80
3320,0007,SANTANDER,RAFAEL,SAQUE,2022-02-03T03:28:00,4446.33
